1;758;1009;149.477;202
2;758;122;118.49;163
3;758;102;179.27;99
4;758;210;118.367;285
5;758;725;677.812;28
6;758;346;786.013;18
7;758;800;825.217;139
8;758;147;819.093;14
9;758;3211;1049.577;102
10;758;101;915.643;5
11;758;537;1041.765;19
12;758;574;1064.866;17
13;758;127;1014.718;22
14;758;194;1114.647;4
15;758;184;945.901;5
16;758;2273;1086.347;101
17;758;137;1366.307;6
18;758;114;1086.872;7
19;758;240;1105.581;15
20;758;325;1131.312;48
21;758;423;1342.943;24
22;758;204;1005.305;72
23;758;151;1139.345;7
24;758;379;1180.005;34
25;758;309;1326.13;45
26;758;208;1489.901;40
27;758;147;1703.666;58
28;758;1183;466.518;99
29;758;124;544.267;6
30;758;161;532.033;37
31;758;123;425.454;55
32;758;338;546.739;62
33;758;151;463.122;12
34;758;109;427.177;9
35;758;106;480.281;3
36;758;116;324.543;16
37;758;192;494.225;17
38;758;103;401.846;4
39;758;775;1745.682;61
40;758;139;1768.138;11
41;758;2057;316.582;209
42;758;125;520.225;11
43;758;128;476.515;12
44;758;184;581.794;23
45;758;1101;580.727;96
46;758;114;626.638;11
47;758;148;716.524;11
48;758;132;614.36;17
49;758;157;602.242;10
50;758;715;732.714;39
51;758;313;798.041;17
52;758;136;716.873;9
53;758;238;587.368;12
54;758;160;853.381;10
55;758;192;923.237;43
56;758;278;870.262;16
57;758;125;632.114;6
58;758;1505;142.807;356
59;758;394;255.529;85
60;758;168;253.514;17
61;758;131;351.656;52
62;758;217;339.617;21
63;758;1109;322.271;240
64;758;121;257.546;17
65;758;571;288.126;144
66;758;322;267.825;62
67;758;143;317.117;12
68;758;246;210.991;132
69;758;163;208.482;78
70;758;624;378.062;74
71;758;179;708.235;14
72;758;126;268.67;97
73;758;105;385.005;71
74;758;568;1512.022;30
75;758;129;1563.277;12
76;758;1132;1234.056;42
77;758;155;1149.62;7
78;758;907;879.738;48
79;758;101;1087.387;11
80;758;138;1247.911;18
81;758;217;1117.07;19
82;758;152;1182.548;13
83;758;911;536.62;72
84;758;107;628.79;8
85;758;186;398.573;42
86;758;201;370.103;16
87;758;880;551.788;155
88;758;135;481.357;89
89;758;117;768.585;37
90;758;176;566.225;25
91;758;313;730.66;50
92;758;189;554.274;12
93;758;588;797.41;35
94;758;128;985.637;19
95;758;147;770.005;34
96;758;1814;821.742;137
97;758;108;982.439;12
98;758;140;845.533;21
99;758;2244;1263.444;103
100;758;109;1224.572;4
101;758;123;1068.882;8
102;758;191;1191.406;12
103;758;226;2910.488;20
104;758;507;1613.0;109
105;758;168;1742.782;105
106;758;1773;332.312;276
107;758;123;292.783;41
108;758;317;352.369;202
109;758;273;382.541;65
110;758;698;465.945;76
111;758;205;378.066;72
112;758;195;535.252;20
113;758;607;541.315;30
114;758;207;1108.838;85
115;758;8143;901.116;288
116;758;4421;404.747;324
117;758;1639;810.097;91
118;758;1566;1060.559;94
119;1009;758;149.477;135
120;1009;122;267.726;47
121;1009;102;288.004;42
122;1009;210;156.548;91
123;1009;725;547.208;57
124;1009;346;645.527;42
125;1009;800;681.182;144
126;1009;147;672.997;37
127;1009;3211;905.736;138
128;1009;101;766.618;33
129;1009;537;896.131;56
130;1009;574;921.568;51
131;1009;127;867.23;61
132;1009;194;970.762;42
133;1009;184;797.05;38
134;1009;2273;939.377;140
135;1009;137;1230.778;38
136;1009;114;946.541;41
137;1009;240;960.433;45
138;1009;325;985.364;84
139;1009;423;1223.923;50
140;1009;204;889.59;107
141;1009;151;1022.625;29
142;1009;379;1100.625;57
143;1009;309;1374.824;67
144;1009;208;1351.565;59
145;1009;147;1564.814;104
146;1009;1183;567.928;93
147;1009;124;669.378;37
148;1009;161;634.428;89
149;1009;123;538.132;79
150;1009;338;630.162;87
151;1009;151;508.302;35
152;1009;109;502.856;31
153;1009;106;610.643;20
154;1009;116;454.13;37
155;1009;192;606.779;37
156;1009;103;492.744;32
157;1009;775;1889.402;90
158;1009;139;1914.84;32
159;1009;2057;262.93;150
160;1009;125;476.021;64
161;1009;128;494.18;36
162;1009;184;550.901;46
163;1009;1101;472.752;108
164;1009;114;549.101;23
165;1009;148;595.716;30
166;1009;132;501.024;46
167;1009;157;486.461;34
168;1009;715;867.954;64
169;1009;313;940.276;109
170;1009;136;863.993;24
171;1009;238;716.766;32
172;1009;160;1000.25;28
173;1009;192;1072.373;82
174;1009;278;1019.546;41
175;1009;125;763.973;26
176;1009;1505;235.262;165
177;1009;394;310.466;52
178;1009;168;388.912;22
179;1009;131;493.931;40
180;1009;217;398.429;34
181;1009;1109;350.955;171
182;1009;121;346.777;24
183;1009;571;330.237;97
184;1009;322;415.806;44
185;1009;143;430.374;23
186;1009;246;306.497;80
187;1009;163;293.794;51
188;1009;624;234.625;75
189;1009;179;562.328;26
190;1009;126;136.713;110
191;1009;105;247.334;117
192;1009;568;1655.448;46
193;1009;129;1704.184;30
194;1009;1132;1378.17;75
195;1009;155;1293.615;30
196;1009;907;1023.676;101
197;1009;101;1235.188;35
198;1009;138;1331.177;65
199;1009;217;1244.506;62
200;1009;152;1299.88;35
201;1009;911;684.053;112
202;1009;107;778.149;26
203;1009;186;543.167;69
204;1009;201;518.82;59
205;1009;880;692.537;149
206;1009;135;628.982;137
207;1009;117;905.936;54
208;1009;176;714.306;35
209;1009;313;871.932;72
210;1009;189;703.731;33
211;1009;588;917.328;62
212;1009;128;1119.259;47
213;1009;147;890.224;116
214;1009;1814;867.702;179
215;1009;108;1021.208;58
216;1009;140;891.281;39
217;1009;2244;1244.037;141
218;1009;109;1210.894;28
219;1009;123;1048.743;58
220;1009;191;1182.743;29
221;1009;226;2982.26;68
222;1009;507;1537.398;113
223;1009;168;1691.128;134
224;1009;1773;305.042;223
225;1009;123;297.056;36
226;1009;317;355.438;223
227;1009;273;297.094;92
228;1009;698;440.841;62
229;1009;205;344.915;47
230;1009;195;472.374;22
231;1009;607;451.633;32
232;1009;207;961.27;113
233;1009;8143;1047.25;300
234;1009;4421;430.411;213
235;1009;1639;958.119;128
236;1009;1566;1020.171;97
237;122;758;118.49;49
238;122;1009;267.726;19
239;122;102;143.586;16
240;122;210;199.15;32
241;122;725;789.584;5
242;122;346;901.804;3
243;122;800;942.382;23
244;122;147;936.984;2
245;122;3211;1161.912;12
246;122;537;1155.612;3
247;122;574;1176.737;1
248;122;127;1130.248;1
249;122;194;1226.939;1
250;122;2273;1201.345;10
251;122;114;1196.343;1
252;122;240;1218.948;2
253;122;325;1245.354;4
254;122;423;1435.482;4
255;122;204;1096.949;7
256;122;151;1230.986;1
257;122;379;1243.909;1
258;122;309;1288.501;3
259;122;208;1597.175;6
260;122;147;1811.144;10
261;122;1183;398.538;10
262;122;124;448.664;2
263;122;161;460.266;14
264;122;123;347.27;12
265;122;338;493.165;13
266;122;151;449.663;4
267;122;109;387.984;4
268;122;116;231.213;5
269;122;192;413.256;7
270;122;103;349.042;2
271;122;775;1635.994;12
272;122;2057;388.795;29
273;122;125;572.296;4
274;122;128;485.301;3
275;122;184;621.783;3
276;122;1101;671.89;18
277;122;114;697.285;1
278;122;148;813.933;2
279;122;132;708.263;6
280;122;157;697.855;2
281;122;715;625.056;1
282;122;313;684.017;2
283;122;238;486.647;2
284;122;160;735.834;2
285;122;192;806.444;3
286;122;278;751.836;2
287;122;125;528.42;1
288;122;1505;165.011;58
289;122;394;278.464;14
290;122;168;173.001;5
291;122;131;250.813;18
292;122;217;345.596;2
293;122;1109;356.067;38
294;122;121;245.284;4
295;122;571;316.132;21
296;122;322;150.216;23
297;122;143;264.962;2
298;122;246;202.521;19
299;122;163;212.794;10
300;122;624;492.272;2
301;122;179;822.75;1
302;122;126;379.902;12
303;122;105;501.088;6
304;122;568;1402.866;4
305;122;129;1456.986;1
306;122;1132;1124.373;5
307;122;907;770.969;5
308;122;101;972.863;1
309;122;138;1182.139;1
310;122;217;1014.545;3
311;122;152;1088.302;1
312;122;911;418.914;15
313;122;186;283.926;14
314;122;880;449.473;22
315;122;135;363.572;30
316;122;117;668.865;7
317;122;176;451.977;4
318;122;313;626.091;11
319;122;588;703.4;3
320;122;128;878.33;3
321;122;147;675.99;4
322;122;1814;793.26;28
323;122;108;956.956;4
324;122;140;816.715;3
325;122;2244;1280.974;11
326;122;226;2848.628;3
327;122;507;1671.403;14
328;122;168;1782.076;16
329;122;1773;402.473;40
330;122;123;348.091;7
331;122;317;401.375;30
332;122;273;478.932;14
333;122;698;525.015;11
334;122;205;447.77;3
335;122;195;614.261;1
336;122;607;634.783;3
337;122;207;1224.393;10
338;122;8143;784.018;39
339;122;4421;432.117;48
340;122;1639;691.912;13
341;122;1566;1096.522;4
342;102;758;179.27;41
343;102;1009;288.004;7
344;102;122;143.586;15
345;102;210;295.933;26
346;102;725;835.19;5
347;102;346;930.667;1
348;102;800;962.498;10
349;102;147;950.675;4
350;102;3211;1116.375;7
351;102;537;1115.812;4
352;102;574;1129.473;1
353;102;127;1098.3;5
354;102;194;1180.68;2
355;102;2273;1166.155;7
356;102;137;1403.8;1
357;102;114;1141.487;1
358;102;240;1176.695;2
359;102;325;1205.582;2
360;102;423;1344.747;3
361;102;204;1007.316;8
362;102;151;1140.215;2
363;102;309;1154.905;4
364;102;208;1533.817;8
365;102;147;1747.393;12
366;102;1183;288.037;10
367;102;124;381.792;1
368;102;161;354.028;6
369;102;123;251.42;9
370;102;338;368.263;8
371;102;151;306.428;4
372;102;109;252.532;4
373;102;116;171.942;4
374;102;192;320.413;3
375;102;103;222.929;1
376;102;775;1706.35;7
377;102;2057;294.945;14
378;102;184;490.092;3
379;102;1101;588.576;5
380;102;132;628.285;4
381;102;157;620.998;3
382;102;715;584.996;1
383;102;313;666.934;1
384;102;192;854.028;4
385;102;278;780.585;1
386;102;125;478.917;1
387;102;1505;293.147;27
388;102;394;411.038;9
389;102;168;308.881;2
390;102;131;363.473;7
391;102;217;484.713;2
392;102;1109;485.548;26
393;102;121;386.879;2
394;102;571;447.465;13
395;102;322;198.35;10
396;102;143;406.886;1
397;102;246;342.45;10
398;102;163;349.754;4
399;102;624;468.888;9
400;102;179;790.128;4
401;102;126;354.579;11
402;102;105;535.167;9
403;102;129;1536.73;1
404;102;1132;1197.549;5
405;102;907;850.446;6
406;102;101;1030.706;1
407;102;152;1012.955;1
408;102;911;435.103;12
409;102;107;562.355;1
410;102;186;287.517;5
411;102;880;549.85;19
412;102;135;383.922;15
413;102;117;768.314;5
414;102;176;521.949;2
415;102;313;717.643;7
416;102;189;480.19;2
417;102;588;629.567;5
418;102;128;834.099;1
419;102;147;602.402;5
420;102;1814;654.894;10
421;102;140;678.53;3
422;102;2244;1138.544;5
423;102;109;1095.046;1
424;102;191;1057.973;1
425;102;226;2731.826;1
426;102;507;1544.851;11
427;102;168;1645.196;9
428;102;1773;510.292;27
429;102;123;465.948;1
430;102;317;523.638;17
431;102;273;558.869;4
432;102;698;641.778;9
433;102;205;556.176;6
434;102;195;714.52;1
435;102;607;717.922;3
436;102;207;1191.742;10
437;102;8143;784.126;28
438;102;4421;565.201;36
439;102;1639;706.084;9
440;102;1566;959.606;9
441;210;758;118.367;99
442;210;1009;156.548;42
443;210;122;199.15;21
444;210;102;295.933;9
445;210;725;599.25;8
446;210;346;719.923;1
447;210;800;766.016;36
448;210;147;765.587;4
449;210;3211;1046.05;21
450;210;537;1032.967;2
451;210;574;1062.715;4
452;210;127;999.053;3
453;210;194;1110.75;2
454;210;184;903.465;2
455;210;2273;1072.532;22
456;210;137;1379.662;2
457;210;114;1091.591;2
458;210;240;1098.056;2
459;210;325;1121.088;10
460;210;423;1379.664;6
461;210;204;1045.926;14
462;210;151;1178.798;4
463;210;379;1252.048;7
464;210;309;1444.291;11
465;210;208;1497.82;9
466;210;147;1710.247;20
467;210;1183;580.861;24
468;210;124;646.568;4
469;210;161;645.598;11
470;210;123;536.316;12
471;210;338;664.132;22
472;210;151;579.881;3
473;210;109;545.451;3
474;210;116;427.362;5
475;210;192;604.351;5
476;210;103;518.861;2
477;210;775;1755.675;14
478;210;2057;397.949;42
479;210;125;609.925;4
480;210;128;588.165;5
481;210;184;678.117;8
482;210;1101;628.976;20
483;210;114;698.437;4
484;210;148;751.727;3
485;210;132;657.566;5
486;210;157;642.993;5
487;210;715;823.405;6
488;210;313;877.397;4
489;210;136;783.99;4
490;210;238;685.66;4
491;210;160;920.197;3
492;210;192;961.385;6
493;210;278;922.406;6
494;210;125;727.554;2
495;210;1505;85.513;106
496;210;394;158.114;29
497;210;168;256.681;3
498;210;131;367.645;6
499;210;217;246.627;9
500;210;1109;212.633;59
501;210;121;190.568;4
502;210;571;183.834;45
503;210;322;342.239;10
504;210;143;278.889;2
505;210;246;152.309;31
