distance,frequency0,0.000249564166926
20,0.00463321301206
40,0.0112909701174
60,0.018118720206
80,0.0172651384177
100,0.0196396148755
120,0.0177959143814
140,0.0169034512192
160,0.0179405892608
180,0.0128932444065
200,0.0174984266607
220,0.0122422074493
240,0.0100757011306
260,0.0228975123154
280,0.0119700378325
300,0.00999612994698
320,0.0103569129274
340,0.014162766473
360,0.0117358453715
380,0.0100205438329
400,0.0133525871485
420,0.0135478982357
440,0.0107583857177
460,0.0119049341368
480,0.00901957451118
500,0.0135261970038
520,0.01068062297
540,0.0117964279772
560,0.0118931793028
580,0.0094572160213
600,0.0106073813123
620,0.0120667891581
640,0.0105739252465
660,0.0113099586953
680,0.0117765351813
700,0.0086904391606
720,0.00858645409104
740,0.0078531332962
760,0.00950966066507
780,0.00826636092042
800,0.0078522290782
820,0.0108750298392
840,0.0079688731997
860,0.00859097518102
880,0.00988310269746
900,0.0140768657634
920,0.00868320541663
940,0.00627708132898
960,0.00808009201322
980,0.00923749104824
1000,0.00684583444854
1020,0.00957928545077
1040,0.0110477354765
1060,0.0128272364928
1080,0.00941923886546
1100,0.00896712986741
1120,0.0131391917014
1140,0.00807466670525
1160,0.00954492516692
1180,0.00939663341556
1200,0.0107502477557
1220,0.00739650320817
1240,0.00787845140009
1260,0.00702667804776
1280,0.00708273956352
1300,0.00702306117577
1320,0.00687567364241
1340,0.00868139698064
1360,0.00597959360826
1380,0.00695343639007
1400,0.00617852156741
1420,0.00621016919727
1440,0.00789653576001
1460,0.00923477839425
1480,0.00574901801926
1500,0.00686391880846
1520,0.00465943533395
1540,0.0077373933927
1560,0.00532584399708
1580,0.00497591163258
1600,0.00405722614854
1620,0.00611432208968
1640,0.00468837030982
1660,0.00695524482606
1680,0.00330129990379
1700,0.00574178427529
1720,0.00737751463025
1740,0.00353006705681
1760,0.00302913028696
1780,0.00347490975904
1800,0.00382393790554
1820,0.00444423145087
1840,0.00336097829153
1860,0.00399121823482
1880,0.00756468775544
1900,0.00368830520613
1920,0.00316747564037
1940,0.00455273761041
1960,0.00491171215486
1980,0.00421998538784
2000,0.00344326212918
2020,0.00214118821478
2040,0.00501298457042
2060,0.00184370049406
2080,0.00583582294688
2100,0.00136356073813
2120,0.00354272610875
2140,0.00159594476313
2160,0.00341975246128
2180,0.00430679031546
2200,0.00141510116391
2220,0.00145940784572
2240,0.00181657395418
2260,0.00131111609436
2280,0.00336549938151
2300,0.00337725421546
2320,0.0013481890322
2340,0.00120170571683
2360,0.0016972171787
2380,0.00164477253492
2400,0.00240702830564
2420,0.000873474584241
2440,0.00169088765272
2460,0.000780340130641
2480,0.00178130945233
2500,0.00216469788268
2520,0.000953949985894
2540,0.000915972830058
2560,0.00174514073249
2580,0.000563327811575
2600,0.00132106249231
2620,0.000869857712256
2640,0.000919589702042
2660,0.000638377905252
2680,0.000703481600972
2700,0.000601304967412
2720,0.000887942072178
2740,0.00048556506391
2760,0.00105703083745
2780,0.00118000448492
2800,0.000659174919163
2820,0.000932248753988
2840,0.000767681078696
2860,0.000739650320817
2880,0.000484660845914
2900,0.00108596581333
2920,0.000674546625097
2940,0.000606730275389
2960,0.00033456065856
2980,0.000364399852432
3000,0.000629335725291
3020,0.000602209185408
3040,0.000441258382101
3060,0.000275786488813
3080,0.000362591416439
3100,0.000396951700292
3120,0.000700768946984
3140,0.000524446437743
3160,0.000327326914591
3180,0.000265840090856
3200,0.000298391938716
3220,0.000316476298638
3240,0.000665504445136
3260,0.000517212693774
3280,0.000428599330155
3300,0.000256797910895
3320,0.000292966630739
3340,0.00057146577354
3360,0.000410514970233
3380,0.000486469281906
3400,0.000320093170622
3420,0.000369825160408
3440,0.000265840090856
3460,0.00020435326712
3480,0.000298391938716
3500,0.000372537814397
3520,0.000152812841342
3540,0.000340890184533
3560,0.00035083658249
3580,0.000137441135408
3600,0.000114835685506
3620,0.000144674879377
3640,0.00015100440535
3660,0.000113027249514
3680,0.000200736395136
3700,8.04754016536e-05
3720,0.000232384025
3740,0.000122069429475
3760,0.000222437627043
3780,5.51572977626e-05
3800,5.78699517509e-05
3820,0.000250468384922
3840,4.88277717898e-05
3860,5.24446437743e-05
3880,5.33488617704e-05
3900,7.41458756809e-05
3920,2.26054499027e-05
3940,8.68049276264e-05
3960,4.61151178015e-05
3980,1.98927959144e-05
4000,7.23374396887e-06
4020,9.94639795719e-06
4040,3.79771558365e-05
4060,8.13796196497e-06
4080,4.52108998054e-06
4100,9.94639795719e-06
4120,2.62223218871e-05
4140,1.08506159533e-05
4160,6.32952597276e-06
4180,4.9731989786e-05
4200,3.61687198443e-06
4220,9.04217996108e-07
4240,8.13796196497e-06
4260,2.71265398832e-05
4280,1.08506159533e-05
4300,1.80843599222e-06
4380,1.80843599222e-06
4460,2.71265398832e-06
4560,9.04217996108e-07
